Date,Open,High,Low,Close,Adj Close,Volume
2019-02-13,84.760002,85.589996,84.760002,85.400002,81.696800,5032800
2019-02-14,84.610001,85.139999,83.699997,84.680000,81.008011,5179000
2019-02-15,85.489998,85.779999,85.099998,85.379997,81.677643,6111300
2019-02-19,84.580002,85.050003,84.459999,84.570000,80.902794,5105900
2019-02-20,84.629997,84.949997,84.349998,84.839996,81.161057,6436100
2019-02-21,83.570000,84.150002,83.349998,83.949997,80.309662,8579200
2019-02-22,84.199997,85.019997,84.029999,84.760002,81.084541,4449500
2019-02-25,85.389999,85.730003,84.959999,85.169998,81.476776,6229700
2019-02-26,85.309998,86.080002,85.199997,85.800003,82.079453,6678700
2019-02-27,85.529999,86.220001,85.059998,86.169998,82.433403,4588200
2019-02-28,86.080002,86.400002,85.680000,85.730003,82.012474,4988100
2019-03-01,86.930000,87.989998,86.239998,87.160004,83.594986,6314900
2019-03-04,87.320000,87.989998,85.110001,85.639999,82.137161,7339500
2019-03-05,85.879997,86.250000,85.440002,85.440002,81.945343,4976300
2019-03-06,85.599998,85.989998,85.040001,85.129997,81.648018,3198000
2019-03-07,84.970001,85.410004,84.660004,85.260002,81.772705,4321800
2019-03-08,84.580002,84.879997,84.019997,84.800003,81.331535,4669700
2019-03-11,85.389999,85.940002,85.050003,85.820000,82.309784,3999800
2019-03-12,85.779999,86.080002,85.019997,85.430000,81.935768,4431600
2019-03-13,85.699997,86.660004,85.599998,85.930000,82.415283,5037800
2019-03-14,86.150002,86.879997,85.699997,86.870003,83.316864,5906100
2019-03-15,87.220001,87.610001,85.959999,86.800003,83.249710,11031400
2019-03-18,87.300003,87.839996,87.000000,87.820000,84.228004,7750700
2019-03-19,88.220001,88.589996,87.290001,87.690002,84.103310,6642200
2019-03-20,87.500000,87.580002,86.089996,86.690002,83.144218,5991500
2019-03-21,87.239998,88.120003,86.830002,88.010002,84.410225,10386900
2019-03-22,85.199997,85.900002,82.150002,82.190002,78.828285,21659800
2019-03-25,81.480003,83.220001,80.889999,82.330002,78.962540,15558300
2019-03-26,83.629997,84.089996,82.910004,83.379997,79.969604,9611900
2019-03-27,83.690002,83.800003,82.040001,83.089996,79.691460,6485100
2019-03-28,83.930000,84.720001,83.699997,84.040001,80.602615,6032700
2019-03-29,84.599998,84.849998,83.860001,84.209999,80.765648,6492000
2019-04-01,85.040001,85.320000,84.699997,85.230003,81.743927,6737400
2019-04-02,85.000000,85.260002,84.160004,84.370003,80.919098,4433800
2019-04-03,84.900002,84.989998,84.250000,84.470001,81.015030,4080900
2019-04-04,84.489998,85.379997,84.360001,85.279999,81.791893,3660700
2019-04-05,86.000000,86.160004,85.050003,85.400002,81.906990,7367400
2019-04-08,85.010002,85.290001,84.570000,84.730003,81.264397,4705800
2019-04-09,84.220001,84.599998,83.970001,84.279999,80.832802,3804500
2019-04-10,84.639999,85.010002,84.559998,84.879997,81.408241,3918400
2019-04-11,84.900002,85.050003,84.279999,85.000000,81.523338,3347400
2019-04-12,85.300003,86.489998,85.290001,86.239998,82.712616,6037000
2019-04-15,86.889999,87.239998,86.440002,86.830002,83.278488,5034900
2019-04-16,87.000000,87.949997,87.000000,87.800003,84.208824,4652700
2019-04-17,87.949997,88.970001,87.449997,88.730003,85.100769,5694900
2019-04-18,88.760002,90.000000,88.699997,89.199997,85.551544,7016600
2019-04-22,88.349998,88.639999,87.300003,87.360001,83.786804,5390500
2019-04-23,87.570000,87.669998,87.010002,87.430000,83.853943,7513700
2019-04-24,87.669998,88.820000,87.430000,88.389999,84.774681,8063000
2019-04-25,88.400002,88.540001,87.489998,87.559998,83.978638,7069900
2019-04-26,87.949997,88.940002,87.330002,88.309998,84.697952,6219600
2019-04-29,88.180000,88.510002,88.129997,88.260002,84.650009,5008400
2019-04-30,88.290001,88.400002,87.260002,87.830002,84.237587,7614100
2019-05-01,87.730003,87.949997,85.870003,85.900002,82.386528,6524600
2019-05-02,86.209999,86.279999,84.989998,85.269997,81.782288,6813700
2019-05-03,85.900002,86.300003,85.699997,85.699997,82.194702,6798300
2019-05-06,83.769997,83.870003,82.860001,83.570000,80.151840,12836600
2019-05-07,83.019997,83.629997,81.830002,82.540001,79.163971,9811300
2019-05-08,82.430000,83.989998,82.139999,82.769997,79.384560,9501300
2019-05-09,82.209999,83.010002,81.540001,82.980003,79.585976,6336600
2019-05-10,82.779999,84.269997,82.190002,83.949997,80.516281,5450500
2019-05-13,81.650002,82.629997,81.320000,82.529999,79.154381,6445200
2019-05-14,82.779999,84.000000,82.059998,83.669998,80.247749,7529200
2019-05-15,83.169998,84.489998,82.940002,84.010002,80.573845,4862200
2019-05-16,84.510002,85.400002,84.199997,84.279999,80.832802,6745200
2019-05-17,83.510002,85.519997,83.500000,84.570000,81.110939,5068200
2019-05-20,83.800003,83.800003,82.739998,82.849998,79.461273,7181900
2019-05-21,83.360001,83.800003,82.510002,83.639999,80.218979,5762500
2019-05-22,82.989998,83.339996,82.760002,83.199997,79.796959,5237800
2019-05-23,82.500000,83.059998,81.989998,82.639999,79.259872,9704200
2019-05-24,82.199997,83.169998,82.089996,82.160004,78.799515,5999000
2019-05-28,82.849998,83.190002,81.129997,81.199997,77.878761,7927300
2019-05-29,80.709999,80.860001,77.699997,78.870003,75.644073,10116900
2019-05-30,78.919998,79.730003,78.610001,79.260002,76.018120,6177800
2019-05-31,78.000000,78.260002,77.070000,77.139999,74.190765,8891100
2019-06-03,77.239998,78.580002,77.080002,77.959999,74.979416,11665500
2019-06-04,79.300003,81.650002,78.779999,81.620003,78.499481,7526800
2019-06-05,82.290001,82.900002,81.930000,82.720001,79.557426,8173200
2019-06-06,82.720001,83.059998,82.080002,82.449997,79.297752,4953000
2019-06-07,83.089996,83.680000,82.809998,83.410004,80.221046,3891100
2019-06-10,83.750000,84.199997,82.449997,82.580002,79.422783,4419800
2019-06-11,83.650002,84.339996,83.129997,83.260002,80.076775,3939400
2019-06-12,83.480003,84.019997,82.519997,82.629997,79.470871,4025900
2019-06-13,83.150002,83.919998,83.050003,83.610001,80.413399,3383400
2019-06-14,83.510002,83.860001,83.040001,83.440002,80.249893,4355600
2019-06-17,83.339996,83.459999,82.010002,82.110001,78.970741,5101900
2019-06-18,82.699997,84.650002,82.500000,84.300003,81.077019,6456500
2019-06-19,83.730003,83.900002,83.139999,83.550003,80.355690,6217700
2019-06-20,84.900002,85.669998,84.419998,85.239998,81.981087,6163800
2019-06-21,85.160004,85.750000,84.599998,85.750000,82.471565,9289800
2019-06-24,86.000000,86.849998,84.370003,84.500000,81.269371,8043300
2019-06-25,84.599998,84.690002,82.160004,82.620003,79.461227,7339900
2019-06-26,83.150002,83.690002,82.440002,82.550003,79.393921,5838500
2019-06-27,82.930000,83.769997,82.930000,83.660004,80.461479,11436700
2019-06-28,83.989998,84.750000,82.669998,83.949997,80.740387,12443800
2019-07-01,84.930000,86.279999,84.900002,85.410004,82.144577,6587300
2019-07-02,85.360001,85.470001,84.220001,84.959999,81.711784,7187200
2019-07-03,85.330002,86.290001,85.120003,86.199997,82.904358,4012800
2019-07-05,85.800003,86.910004,85.419998,86.820000,83.500664,6440900
2019-07-08,86.059998,88.519997,85.970001,88.480003,85.097214,7052000
2019-07-09,88.099998,88.800003,87.820000,88.040001,84.674034,6219700
2019-07-10,88.480003,88.940002,87.389999,87.440002,84.096977,5985500
2019-07-11,87.709999,88.300003,87.400002,88.290001,84.914452,3942400
2019-07-12,88.180000,89.309998,88.010002,89.120003,85.712746,4240900
2019-07-15,89.059998,89.870003,89.059998,89.480003,86.058968,3750900
2019-07-16,89.500000,89.709999,88.570000,88.599998,85.212616,5812800
2019-07-17,88.419998,88.690002,87.440002,87.500000,84.154678,4461500
2019-07-18,87.629997,87.760002,86.760002,87.440002,84.096977,4607000
2019-07-19,87.730003,87.879997,86.480003,86.550003,83.241013,6635300
2019-07-22,86.559998,86.989998,85.830002,85.970001,82.683174,6810300
2019-07-23,86.639999,87.099998,86.230003,86.699997,83.385262,5659900
2019-07-24,86.650002,87.209999,86.309998,86.699997,83.385262,6362900
2019-07-25,86.820000,87.500000,86.589996,87.279999,83.943085,4546400
2019-07-26,87.440002,87.839996,86.769997,87.540001,84.193138,3707200
2019-07-29,87.650002,87.870003,87.180000,87.620003,84.270096,4387300
2019-07-30,86.820000,87.910004,86.360001,87.199997,83.866135,3561200
2019-07-31,87.089996,87.269997,85.550003,86.029999,82.740875,5818200
2019-08-01,85.260002,86.769997,82.699997,83.120003,79.942139,7871800
2019-08-02,82.529999,83.239998,80.790001,81.139999,78.037827,8761400
2019-08-05,79.660004,80.050003,78.190002,78.970001,75.950790,8493300
2019-08-06,79.849998,81.589996,79.489998,81.300003,78.191727,8664500
2019-08-07,80.500000,81.820000,80.089996,81.279999,78.172485,6275000
2019-08-08,81.809998,83.360001,81.610001,83.000000,79.826706,6208900
2019-08-09,83.139999,83.430000,81.320000,81.980003,78.845711,5460200
2019-08-12,81.410004,81.949997,81.180000,81.650002,78.528328,3762500
2019-08-13,81.169998,84.150002,80.849998,83.320000,80.134499,6896800
2019-08-14,81.239998,81.690002,80.510002,81.029999,77.932053,7266100
2019-08-15,80.930000,81.300003,79.440002,79.510002,76.470154,6713600
2019-08-16,80.089996,80.559998,79.250000,80.279999,77.210709,5649000
2019-08-19,82.000000,82.339996,80.830002,81.129997,78.028198,7027900
2019-08-20,80.720001,81.230003,79.449997,80.529999,77.451149,5903100
2019-08-21,81.940002,82.839996,81.629997,82.739998,79.576653,6454200
2019-08-22,83.000000,83.720001,82.500000,83.309998,80.124863,5571600
2019-08-23,82.019997,82.760002,80.029999,80.440002,77.364586,8497800
2019-08-26,81.440002,82.279999,80.739998,82.250000,79.105377,4336000
2019-08-27,82.629997,83.180000,82.000000,82.029999,78.893806,3842500
2019-08-28,81.900002,83.589996,81.720001,83.480003,80.288353,4123700
2019-08-29,84.220001,85.769997,84.169998,85.379997,82.115715,5101900
2019-08-30,85.699997,85.989998,84.410004,84.500000,81.479324,5235400
2019-09-03,84.000000,84.830002,83.620003,84.669998,81.643250,6360800
2019-09-04,85.580002,86.500000,85.500000,86.349998,83.263176,4151200
2019-09-05,87.279999,88.620003,87.279999,88.419998,85.259193,6328400
2019-09-06,88.400002,88.980003,88.019997,88.690002,85.519539,3625300
2019-09-09,88.940002,89.349998,88.419998,88.669998,85.500252,4282400
2019-09-10,88.260002,88.629997,86.290001,86.830002,83.726028,7072400
2019-09-11,86.959999,87.250000,85.870003,86.750000,83.648872,4623300
2019-09-12,87.099998,88.070000,86.220001,87.669998,84.536003,4057500
2019-09-13,88.250000,88.790001,87.300003,87.320000,84.198517,5894700
2019-09-16,87.089996,87.820000,86.669998,87.269997,84.150291,4171700
2019-09-17,86.769997,87.639999,86.470001,87.589996,84.458862,3248400
2019-09-18,87.650002,88.400002,87.209999,88.080002,84.931358,4722200
2019-09-19,88.400002,88.720001,87.510002,87.699997,84.564919,4231200
2019-09-20,88.000000,88.489998,86.669998,86.680000,83.581383,6991100
2019-09-23,86.980003,88.019997,86.800003,87.690002,84.555283,4790000
2019-09-24,88.449997,88.690002,86.760002,87.180000,84.063507,10202900
2019-09-25,91.779999,92.790001,90.150002,90.809998,87.563751,25330700
2019-09-26,91.620003,92.449997,90.250000,92.169998,88.875145,10408300
2019-09-27,91.849998,92.860001,91.599998,92.309998,89.010132,6420500
2019-09-30,92.529999,94.080002,92.500000,93.919998,90.562561,7401200
2019-10-01,94.129997,94.750000,92.059998,92.279999,88.981186,8464900
2019-10-02,91.470001,91.839996,90.570000,91.489998,88.219444,6933900
2019-10-03,91.309998,92.320000,90.349998,92.220001,88.923355,5762300
2019-10-04,92.220001,93.169998,91.930000,93.070000,89.742966,4551400
2019-10-07,92.500000,93.919998,92.400002,93.169998,89.839394,4975400
2019-10-08,90.449997,92.709999,90.410004,91.750000,88.470154,6916800
2019-10-09,92.410004,93.050003,91.820000,92.519997,89.212624,5115900
2019-10-10,93.500000,93.500000,92.720001,93.000000,89.675461,5794100
2019-10-11,94.000000,94.570000,93.559998,93.879997,90.524010,6220100
2019-10-14,94.199997,95.250000,94.050003,94.879997,91.488235,4636000
2019-10-15,95.000000,95.180000,94.120003,94.790001,91.401482,4292500
2019-10-16,94.089996,95.139999,94.070000,94.879997,91.488235,4883300
2019-10-17,95.570000,95.889999,94.970001,95.559998,92.143936,3427400
2019-10-18,94.809998,96.459999,94.800003,96.099998,92.664650,6209200
2019-10-21,96.610001,96.870003,95.419998,96.220001,92.780350,5185800
2019-10-22,96.059998,96.830002,95.519997,95.599998,92.182518,5470100
2019-10-23,95.029999,95.540001,92.120003,92.320000,89.019775,11933600
2019-10-24,92.680000,92.870003,90.989998,91.500000,88.229080,12085800
2019-10-25,91.440002,91.830002,90.750000,90.919998,87.669800,8147200
2019-10-28,91.059998,91.300003,90.169998,90.849998,87.602318,10304700
2019-10-29,90.849998,90.919998,89.129997,89.279999,86.088432,9044700
2019-10-30,89.449997,90.269997,89.349998,90.190002,86.965919,8127500
2019-10-31,90.000000,90.410004,88.940002,89.550003,86.348785,6752000
2019-11-01,90.180000,90.529999,89.000000,89.180000,85.992027,5263600
2019-11-04,90.129997,90.559998,89.320000,89.860001,86.647705,8161200
2019-11-05,90.150002,90.339996,89.540001,89.879997,86.666992,5589700
2019-11-06,90.639999,90.720001,88.739998,89.480003,86.281296,7033800
2019-11-07,90.470001,90.599998,89.769997,90.400002,87.168411,7110000
2019-11-08,90.279999,90.349998,89.290001,89.809998,86.599495,4555400
2019-11-11,89.370003,90.099998,89.370003,90.050003,86.830925,3247300
2019-11-12,90.309998,92.029999,89.489998,89.500000,86.300575,3979600
2019-11-13,89.730003,91.550003,89.570000,91.290001,88.026596,5923600
2019-11-14,91.489998,91.959999,90.720001,91.269997,88.007286,6035300
2019-11-15,92.139999,93.559998,91.959999,93.040001,89.714035,6785500
2019-11-18,93.500000,94.260002,92.910004,94.180000,90.813278,6165600
2019-11-19,94.610001,95.120003,93.059998,93.610001,90.263649,5368400
2019-11-20,94.110001,94.400002,92.769997,93.050003,89.723686,6235400
2019-11-21,92.620003,93.300003,92.070000,92.160004,88.865517,5493100
2019-11-22,92.209999,93.349998,91.930000,93.339996,90.003288,4264400
2019-11-25,93.779999,93.970001,92.739998,92.900002,89.579041,5419700
2019-11-26,93.379997,93.629997,93.019997,93.330002,89.993675,5907400
2019-11-27,93.500000,94.379997,93.500000,94.139999,90.774719,4017400
2019-11-29,94.370003,94.610001,93.389999,93.489998,90.383163,2541800
2019-12-02,94.089996,94.279999,92.980003,93.559998,90.450844,3892000
2019-12-03,92.480003,92.550003,91.309998,92.459999,89.387390,5570700
2019-12-04,92.809998,93.790001,92.730003,93.720001,90.605515,4456400
2019-12-05,95.879997,95.949997,94.680000,95.790001,92.606735,6946000
2019-12-06,96.559998,97.309998,96.379997,97.000000,93.776535,6368500
2019-12-09,97.019997,97.629997,96.160004,96.629997,93.418823,6517800
2019-12-10,96.760002,97.589996,96.629997,97.010002,93.786194,4234300
2019-12-11,96.900002,97.320000,96.650002,97.180000,93.950546,4319700
2019-12-12,97.320000,98.180000,96.900002,97.720001,94.472595,4762800
2019-12-13,97.430000,98.290001,96.910004,97.769997,94.520943,5247600
2019-12-16,98.139999,99.339996,98.059998,98.809998,95.526382,8211300
2019-12-17,99.379997,100.169998,99.050003,99.650002,96.338455,7050700
2019-12-18,100.199997,100.790001,99.580002,100.570000,97.227890,7332000
2019-12-19,100.500000,101.269997,99.629997,101.150002,97.788612,12214500
2019-12-20,101.000000,101.400002,98.849998,99.959999,96.638168,17641600
2019-12-23,100.230003,100.690002,99.550003,100.040001,96.715508,6350500
2019-12-24,99.830002,100.660004,99.760002,100.139999,96.812180,3328100
2019-12-26,100.339996,100.750000,100.110001,100.709999,97.363235,3709900
2019-12-27,101.000000,101.790001,100.989998,101.570000,98.194656,5307500
2019-12-30,101.540001,101.610001,100.459999,100.800003,97.450249,3495200
2019-12-31,100.580002,101.389999,100.510002,101.309998,97.943283,3213600
2020-01-02,101.360001,102.209999,101.019997,102.199997,98.803726,5644100
2020-01-03,100.589996,102.000000,100.309998,101.919998,98.533028,4541800
2020-01-06,100.949997,101.839996,100.870003,101.830002,98.445999,4612400
2020-01-07,101.809998,102.739998,100.809998,101.779999,98.397682,6719900
2020-01-08,101.309998,102.139999,100.849998,101.550003,98.175316,4942200
2020-01-09,101.940002,102.410004,101.389999,101.480003,98.107651,5007500
2020-01-10,101.889999,101.930000,100.760002,100.900002,97.546936,5135300
2020-01-13,101.000000,102.339996,100.820000,102.160004,98.765045,6722400
2020-01-14,102.449997,103.889999,102.349998,102.919998,99.499786,5088500
2020-01-15,103.250000,103.699997,102.480003,102.790001,99.374107,4209200
2020-01-16,102.879997,103.570000,102.849998,103.370003,99.934853,6571700
2020-01-17,103.430000,104.550003,103.339996,104.529999,101.056297,6271200
2020-01-21,104.250000,104.690002,103.809998,104.580002,101.104630,4854700
2020-01-22,105.000000,105.620003,104.419998,104.489998,101.017624,5031400
2020-01-23,104.029999,104.370003,102.620003,103.019997,99.596474,7102900
2020-01-24,103.589996,103.889999,101.660004,102.029999,98.639381,3839300
2020-01-27,98.209999,100.709999,98.010002,100.239998,96.908867,9841400
2020-01-28,100.339996,101.050003,99.519997,100.410004,97.073212,5673200
2020-01-29,101.070000,101.300003,99.169998,99.839996,96.522148,4503700
2020-01-30,99.019997,99.750000,97.370003,98.190002,94.926987,7065100
2020-01-31,98.110001,98.449997,95.919998,96.300003,93.099800,8780300
2020-02-03,99.000000,100.919998,98.570000,99.269997,95.971092,9727000
2020-02-04,101.910004,102.779999,101.260002,101.379997,98.010963,6559600
2020-02-05,101.760002,101.970001,99.529999,100.540001,97.198891,6108300
2020-02-06,100.900002,101.529999,100.160004,100.269997,96.937859,5641800
2020-02-07,99.809998,100.400002,98.970001,99.440002,96.135437,4121800
2020-02-10,99.220001,100.510002,99.000000,100.019997,96.696152,4213900
2020-02-11,100.070000,100.349998,99.440002,100.019997,96.696152,4871800
2020-02-12,100.739998,103.080002,100.440002,103.000000,99.577126,8075600
2020-02-13,102.510002,103.739998,101.680000,103.370003,99.934853,5386800
2020-02-14,103.529999,103.889999,102.449997,103.540001,100.099205,4305300
2020-02-18,103.000000,103.379997,101.610001,102.000000,98.610367,4916200
2020-02-19,102.660004,103.389999,102.430000,102.459999,99.055077,6200500
2020-02-20,102.459999,102.629997,100.550003,102.529999,99.122757,6427600
2020-02-21,102.000000,102.080002,99.629997,100.250000,96.918510,5750900
2020-02-24,95.540001,97.070000,95.250000,95.910004,92.722740,8364200
2020-02-25,96.349998,96.760002,92.620003,92.900002,89.812775,9602100
2020-02-26,93.080002,94.650002,91.989998,92.000000,88.942680,9308400
2020-02-27,90.000000,93.059998,88.500000,88.550003,85.607346,12825700
2020-02-28,86.029999,89.470001,85.150002,89.379997,86.649498,16552400
2020-03-02,89.599998,93.139999,87.910004,92.680000,89.848679,14102000
2020-03-03,92.739998,94.980003,90.570000,90.930000,88.152138,14767600
2020-03-04,92.080002,93.820000,90.839996,93.790001,90.924759,6904400
2020-03-05,91.260002,91.680000,89.940002,90.580002,87.812828,8851100
2020-03-06,88.360001,89.389999,85.879997,88.360001,85.660652,12336400
2020-03-09,81.889999,86.739998,80.919998,84.110001,81.540474,13272700
2020-03-10,86.690002,88.400002,82.879997,88.300003,85.602493,12755900
2020-03-11,84.000000,84.629997,82.070000,84.000000,81.433846,16172000
2020-03-12,78.230003,78.489998,73.000000,74.199997,71.933228,21534800
2020-03-13,78.199997,78.199997,71.760002,75.580002,73.271065,21859600
2020-03-16,65.279999,72.970001,63.369999,66.790001,64.749611,17976700
2020-03-17,67.510002,73.330002,62.400002,69.839996,67.706429,17122100
2020-03-18,64.790001,68.330002,60.000000,68.040001,65.961403,19498800
2020-03-19,67.040001,72.709999,64.150002,70.339996,68.191170,16177200
2020-03-20,71.510002,74.059998,67.199997,67.449997,65.389442,15761900
2020-03-23,65.000000,66.879997,60.580002,62.799999,60.881489,17690000
2020-03-24,65.699997,72.660004,64.000000,72.330002,70.120346,18849500
2020-03-25,80.110001,83.489998,76.199997,79.010002,76.596298,27053200
2020-03-26,80.169998,86.860001,80.010002,84.300003,81.724678,17200800
2020-03-27,81.699997,85.739998,79.510002,83.230003,80.687370,14183400
2020-03-30,84.000000,85.959999,81.500000,85.379997,82.771683,10960100
2020-03-31,85.129997,85.730003,82.400002,82.739998,80.212326,9610100
2020-04-01,79.489998,81.180000,78.529999,79.230003,76.809570,9771300
2020-04-02,79.000000,81.599998,77.160004,80.139999,77.691788,12731300
2020-04-03,79.360001,79.790001,77.910004,78.860001,76.450867,8476900
2020-04-06,81.910004,85.040001,81.209999,84.629997,82.044609,11266500
2020-04-07,88.699997,88.870003,84.029999,84.160004,81.588966,10468100
2020-04-08,84.699997,85.769997,83.610001,85.300003,82.694138,6642700
2020-04-09,86.690002,87.389999,85.160004,86.790001,84.138611,7773600
2020-04-13,85.800003,85.989998,84.139999,84.459999,81.879791,5077600
2020-04-14,85.949997,87.769997,85.480003,87.470001,84.797844,6397200
2020-04-15,84.870003,85.879997,83.709999,85.040001,82.442070,8053900
2020-04-16,85.430000,86.529999,84.550003,86.300003,83.663582,9373800
2020-04-17,89.000000,90.250000,88.360001,89.910004,87.163300,8111400
2020-04-20,88.430000,89.440002,87.519997,87.900002,85.214706,7244400
2020-04-21,85.989998,86.900002,85.089996,85.199997,82.597183,6597000
2020-04-22,86.980003,89.440002,86.419998,88.769997,86.058121,6463000
2020-04-23,88.940002,89.529999,87.260002,87.349998,84.681511,5343500
2020-04-24,88.889999,89.120003,87.650002,88.370003,85.670349,4450100
2020-04-27,88.379997,89.870003,87.309998,89.370003,86.639801,6875100
2020-04-28,90.550003,90.709999,88.629997,88.800003,86.087219,5145400
2020-04-29,90.000000,91.389999,87.830002,88.070000,85.379517,9461400
2020-04-30,87.000000,88.000000,86.510002,87.180000,84.516701,9371400
2020-05-01,85.669998,86.110001,84.809998,85.540001,82.926796,6151200
2020-05-04,84.680000,85.800003,84.309998,85.750000,83.130394,6348900
2020-05-05,86.540001,88.529999,86.029999,87.199997,84.536087,6321500
2020-05-06,88.050003,88.690002,87.430000,88.440002,85.738205,7342300
2020-05-07,89.400002,90.239998,88.379997,88.559998,85.854553,4565900
2020-05-08,90.110001,90.639999,89.589996,90.459999,87.696503,5488000
2020-05-11,89.449997,91.419998,89.139999,90.930000,88.152138,4937600
2020-05-12,91.529999,91.669998,88.150002,88.260002,85.563705,5622600
2020-05-13,87.379997,87.739998,85.199997,86.019997,83.392143,6739800
2020-05-14,85.000000,86.580002,84.110001,86.550003,83.905952,7431800
2020-05-15,85.250000,87.230003,84.879997,86.989998,84.332504,9165000
2020-05-18,90.489998,91.599998,89.879997,91.040001,88.258797,8517200
2020-05-19,90.849998,93.820000,90.820000,91.510002,88.714424,6514100
2020-05-20,93.199997,93.860001,92.699997,92.949997,90.110435,6347000
2020-05-21,92.879997,94.379997,92.370003,94.260002,91.380424,7504300
2020-05-22,94.419998,94.650002,93.349998,93.750000,90.886002,4049500
2020-05-26,95.980003,97.430000,95.279999,96.620003,93.668320,7185200
2020-05-27,98.120003,99.989998,97.620003,99.870003,96.819031,7915900
2020-05-28,100.089996,100.690002,98.250000,98.459999,95.452103,7260700
2020-05-29,98.190002,99.250000,96.930000,98.580002,95.806839,10332500
2020-06-01,98.400002,99.779999,97.889999,99.540001,96.739822,4295400
2020-06-02,99.419998,100.879997,98.820000,100.739998,97.906067,10798700
2020-06-03,101.260002,104.550003,101.120003,104.110001,101.181274,5867700
2020-06-04,103.660004,103.900002,100.470001,101.279999,98.430878,8775000
2020-06-05,104.000000,104.690002,102.129997,102.709999,99.820656,8363600
2020-06-08,103.050003,104.300003,102.709999,104.290001,101.356209,6165400
2020-06-09,102.820000,103.769997,102.430000,102.629997,99.742920,5385900
2020-06-10,103.000000,103.150002,101.709999,102.120003,99.247253,5194200
2020-06-11,98.379997,98.989998,94.879997,95.169998,92.492744,10976900
2020-06-12,97.800003,97.800003,94.739998,96.430000,93.717316,7416400
2020-06-15,93.900002,98.080002,93.440002,97.839996,95.087654,8645300
2020-06-16,101.250000,101.339996,97.720001,99.040001,96.253899,6054400
2020-06-17,99.000000,100.239998,98.889999,99.209999,96.419113,3405500
2020-06-18,98.690002,99.419998,97.849998,98.449997,95.680496,4392400
2020-06-19,99.970001,99.980003,95.779999,95.779999,93.085602,10304000
2020-06-22,96.849998,99.540001,96.019997,99.510002,96.710678,6918200
2020-06-23,101.150002,102.220001,100.709999,101.919998,99.052872,6499000
2020-06-24,100.940002,101.849998,98.089996,100.080002,97.264648,8611600
2020-06-25,99.230003,101.680000,98.800003,101.400002,98.547501,11531400
2020-06-26,98.500000,98.779999,93.570000,93.669998,91.034958,24918500
2020-06-29,93.699997,96.000000,93.699997,95.870003,93.173080,9624200
2020-06-30,96.000000,98.300003,95.639999,98.050003,95.291756,9065500
2020-07-01,98.500000,98.720001,97.110001,97.400002,94.660034,5733800
2020-07-02,98.779999,99.660004,98.019997,98.430000,95.661057,5354900
2020-07-06,99.620003,100.029999,99.040001,99.949997,97.138298,4995000
2020-07-07,99.220001,99.550003,96.919998,97.070000,94.339310,6352900
2020-07-08,97.500000,98.980003,96.959999,98.839996,96.059509,5634600
2020-07-09,98.550003,98.910004,96.370003,96.989998,94.261559,6282300
2020-07-10,97.000000,98.050003,95.720001,97.989998,95.233421,3967000
2020-07-13,98.250000,98.940002,96.260002,96.459999,93.746475,4845600
2020-07-14,96.330002,97.250000,95.510002,96.760002,94.038040,4850600
2020-07-15,98.410004,99.040001,97.309998,98.540001,95.767967,5343700
