Date,Open,High,Low,Close,Adj Close,Volume
2019-03-28,40.018974,40.199242,39.905125,40.123341,34.257931,16915541
2019-03-29,40.227703,40.398483,40.028461,40.294117,34.403740,21681834
2019-04-01,40.398483,40.740040,40.370018,40.645161,34.703461,20345046
2019-04-02,40.749527,40.967743,40.550285,40.711575,34.760170,18625129
2019-04-03,40.787476,40.863377,40.370018,40.645161,34.703461,16200402
2019-04-04,40.597721,40.721062,40.322582,40.550285,34.622463,12990972
2019-04-05,40.777988,41.062618,40.692600,40.787476,34.824982,15559043
2019-04-08,40.863377,41.062618,40.711575,40.929790,34.946495,15410323
2019-04-09,40.777988,40.796963,40.398483,40.645161,34.703461,18825072
2019-04-10,40.721062,40.721062,40.464897,40.540798,34.614361,13202615
2019-04-11,40.597721,40.635674,39.838711,40.104362,34.241722,20214877
2019-04-12,40.170776,40.170776,39.449715,39.573055,33.788094,21338546
2019-04-15,39.715370,39.962048,39.345352,39.933586,34.095913,18362788
2019-04-16,40.056927,40.132828,38.738140,38.823528,33.148129,27506976
2019-04-17,38.804554,38.899429,37.371918,37.836811,32.305649,42412117
2019-04-18,37.884251,37.884251,36.451614,37.362431,31.900623,50579774
2019-04-22,37.030361,37.476280,36.821632,36.982922,31.576593,31018904
2019-04-23,37.087288,37.609108,36.888046,37.400379,31.933023,26672102
2019-04-24,37.476280,37.609108,37.153702,37.352940,31.892519,21196994
2019-04-25,37.239090,37.789375,37.163189,37.580647,32.086933,18130065
2019-04-26,37.637569,37.941177,37.428844,37.922199,32.378567,20053193
2019-04-29,37.922199,37.969639,37.561668,37.561668,32.070732,23229001
2019-04-30,38.330170,39.070210,37.760910,38.529411,32.897003,34360400
2019-05-01,38.510437,38.823528,38.111954,38.681213,33.026619,20703406
2019-05-02,38.719166,38.918407,38.500950,38.908916,33.221035,20471210
2019-05-03,39.108158,39.373814,38.927895,39.269451,33.528866,18664759
2019-05-06,38.814041,39.629982,38.747627,39.516129,33.739483,25973406
2019-05-07,39.269451,39.573055,38.425049,38.738140,33.075226,27603838
2019-05-08,38.709679,38.927895,38.368122,38.851994,33.172432,23811968
2019-05-09,38.235294,38.747627,38.168880,38.557877,33.213287,19732461
2019-05-10,38.548386,38.728653,37.827324,38.633778,33.278679,17391527
2019-05-13,38.168880,38.567364,38.092979,38.491463,33.156086,28010788
2019-05-14,38.510437,38.776093,38.481972,38.576851,33.229633,26772759
2019-05-15,38.766602,39.174572,38.614799,39.041744,33.630089,33520678
2019-05-16,39.041744,39.829224,39.041744,39.506641,34.030552,25508486
2019-05-17,39.184059,39.667931,39.136623,39.345352,33.891613,29187684
2019-05-20,39.278938,39.573055,39.165085,39.459202,33.989681,24251591
2019-05-21,39.573055,39.667931,39.364326,39.535103,34.055065,28785056
2019-05-22,39.554081,40.047440,39.421253,39.838711,34.316586,25274604
2019-05-23,39.696396,39.829224,39.516129,39.772297,34.259384,25495944
2019-05-24,39.905125,40.142315,39.724857,39.800758,34.283897,15383341
2019-05-28,39.990513,40.303604,39.743832,39.753323,34.243042,49440610
2019-05-29,39.563568,39.696396,39.165085,39.582542,34.095936,26895761
2019-05-30,39.544594,39.800758,39.449715,39.753323,34.243042,17344308
2019-05-31,39.554081,39.829224,39.326378,39.392788,33.932476,22639288
2019-06-03,39.497154,40.028461,39.440228,39.772297,34.259384,22643082
2019-06-04,40.303604,40.559772,39.886147,40.066414,34.512737,18453537
2019-06-05,40.417458,40.645161,40.237190,40.303604,34.717045,21418861
2019-06-06,40.607212,40.882355,40.303604,40.521824,34.905018,24494222
2019-06-07,40.777988,41.034157,40.664139,40.721062,35.076637,20023470
2019-06-10,41.024670,41.024670,40.483871,40.863377,35.199226,15275727
2019-06-11,40.986717,41.081593,40.370018,40.483871,34.872326,18813162
2019-06-12,40.294117,40.958256,40.284630,40.872864,35.207401,16296843
2019-06-13,40.863377,40.929790,40.199242,40.322582,34.733391,14464042
2019-06-14,40.341557,40.673622,40.303604,40.569260,34.945877,13197872
2019-06-17,40.512333,40.702087,40.180267,40.683113,35.043945,14094931
2019-06-18,40.626186,41.110058,40.626186,40.863377,35.199226,22833434
2019-06-19,40.958256,41.356735,40.882355,41.271347,35.550648,21753611
2019-06-20,41.584438,41.850094,41.280834,41.366222,35.632378,23500300
2019-06-21,41.318787,41.745731,41.091084,41.432636,35.689579,38141203
2019-06-24,41.451614,41.650852,41.242886,41.518028,35.763134,24624075
2019-06-25,41.603416,42.020874,41.518028,41.518028,35.763134,28429015
2019-06-26,41.442123,41.555977,40.322582,40.787476,35.133846,41009348
2019-06-27,40.815941,41.328274,40.806454,41.204933,35.493435,21994977
2019-06-28,41.223907,41.480076,40.777988,41.100571,35.403538,39726209
2019-07-01,41.280834,41.631878,41.119545,41.527515,35.771317,21341392
2019-07-02,41.442123,41.954460,41.423149,41.954460,36.139076,16541898
2019-07-03,42.096775,42.277039,41.726753,42.125237,36.286175,10297580
2019-07-05,42.039848,42.077801,41.537003,41.669830,35.893902,18295227
2019-07-08,41.555977,41.622391,40.777988,41.081593,35.387192,23955312
2019-07-09,41.195446,41.555977,41.081593,41.148006,35.444405,14223308
2019-07-10,41.413662,41.850094,41.214420,41.802658,36.008316,15298599
2019-07-11,41.100571,41.328274,40.208729,40.777988,35.125668,38383518
2019-07-12,40.711575,40.787476,39.857685,40.227703,34.651669,33580967
2019-07-15,40.104362,40.578747,40.075901,40.559772,34.937706,20363912
2019-07-16,40.597721,40.768501,40.303604,40.654648,35.019428,19553386
2019-07-17,40.882355,40.977230,40.540798,40.550285,34.929535,16341532
2019-07-18,40.664139,40.853889,40.370018,40.853889,35.191055,13728877
2019-07-19,40.977230,40.996204,40.578747,40.578747,34.954044,23552579
2019-07-22,40.635674,40.815941,40.370018,40.626186,34.994915,12552086
2019-07-23,40.654648,41.015179,40.559772,40.882355,35.215576,19586904
2019-07-24,40.796963,40.796963,40.199242,40.692600,35.052124,18117838
2019-07-25,40.635674,40.796963,40.351044,40.483871,34.872326,17514634
2019-07-26,40.474384,40.958256,40.256168,40.882355,35.215576,21062187
2019-07-29,40.009487,40.796963,39.222012,39.326378,33.875267,64559186
2019-07-30,37.789375,38.178368,36.622391,36.802658,31.701368,95739668
2019-07-31,36.622391,37.637569,36.537003,36.850094,31.742228,56309423
2019-08-01,36.347248,36.641365,35.749527,36.290321,31.552507,51624920
2019-08-02,36.290321,36.565464,35.815941,36.053131,31.346279,29153640
2019-08-05,35.825428,35.891842,34.544594,35.066414,30.488384,46030183
2019-08-06,35.284630,35.398483,34.601517,35.056927,30.480137,31985843
2019-08-07,34.772297,34.895638,34.022770,34.705883,30.174919,32017253
2019-08-08,34.819733,35.056927,34.724857,34.981026,30.414148,23356429
2019-08-09,34.886147,34.943073,34.259960,34.487667,29.985184,25391703
2019-08-12,34.449715,34.459202,32.998100,33.576851,29.193295,44212665
2019-08-13,33.614799,33.975330,33.349148,33.396584,29.036551,45549453
2019-08-14,33.140415,33.187855,32.447819,32.485767,28.244646,38633421
2019-08-15,32.542694,32.808350,32.229603,32.713470,28.442629,30713665
2019-08-16,32.941177,33.216320,32.722961,32.874763,28.582861,30012334
2019-08-19,33.092979,33.510437,33.045540,33.377609,29.020054,21997296
2019-08-20,33.301708,33.358635,32.798862,32.836811,28.549860,19932510
2019-08-21,33.149906,33.320683,33.036053,33.083492,28.764339,19208728
2019-08-22,33.168880,33.425049,33.017078,33.282730,28.937567,16933142
2019-08-23,33.406071,33.538898,32.419353,32.580647,28.327139,27765311
2019-08-26,32.846298,33.074005,32.713470,33.055027,28.739590,17468680
2019-08-27,33.216320,33.292221,32.552181,32.580647,28.327139,24715351
2019-08-28,32.599621,33.349148,32.523720,33.282730,28.937567,26047924
2019-08-29,33.956356,33.956356,33.425049,33.519924,29.143793,19610302
2019-08-30,33.795067,33.889942,33.472485,33.728653,29.325272,18873346
2019-09-03,33.785580,34.421253,33.690701,34.269451,29.795469,26624989
2019-09-04,34.440228,34.535103,33.870968,33.994308,29.556246,20649441
2019-09-05,34.259960,34.611008,34.051231,34.478176,29.976942,22096794
2019-09-06,34.497154,34.696396,34.259960,34.629982,30.108929,20873416
2019-09-09,34.715370,34.952560,34.278938,34.943073,30.381147,24675616
2019-09-10,34.715370,35.464897,34.174572,35.464897,30.834843,32250397
2019-09-11,35.806454,35.825428,35.009487,35.493359,30.859594,16963181
2019-09-12,35.645161,35.692600,35.161289,35.370018,30.752346,16692303
2019-09-13,35.474384,35.673622,34.734344,35.018974,30.447144,24099605
2019-09-16,34.592030,35.123341,34.487667,34.943073,30.381147,19877070
2019-09-17,34.905125,34.914612,34.487667,34.629982,30.108929,22091945
2019-09-18,34.696396,34.838711,34.402279,34.516129,30.009939,19679550
2019-09-19,34.554081,34.886147,34.478176,34.639469,30.117178,17746409
2019-09-20,35.000000,35.341557,34.611008,34.810246,30.265654,45990658
2019-09-23,34.516129,34.715370,34.373814,34.383301,29.894455,17295191
2019-09-24,34.411766,34.705883,34.136623,34.165085,29.704723,24186560
2019-09-25,34.070210,34.487667,33.870968,34.060722,29.613993,20269685
2019-09-26,34.222012,34.383301,33.747627,33.946869,29.515001,17059728
2019-09-27,34.022770,34.478176,33.889942,34.364326,29.877958,17583671
2019-09-30,34.421253,34.449715,34.079697,34.089184,29.638733,17205391
2019-10-01,34.089184,34.174572,33.614799,33.614799,29.226282,22013001
2019-10-02,33.453510,33.462997,32.884251,32.922199,28.624104,22458000
2019-10-03,32.931690,33.652752,32.827324,33.633778,29.242781,22076135
2019-10-04,33.671726,34.136623,33.633778,34.089184,29.638733,18065349
2019-10-07,33.984821,34.402279,33.965843,33.994308,29.556246,11759373
2019-10-08,33.823528,34.041744,33.605312,33.614799,29.226282,14761270
2019-10-09,33.823528,34.051231,33.709679,33.861481,29.440754,13634333
2019-10-10,33.842506,34.165085,33.776093,33.956356,29.523251,12198680
2019-10-11,34.288425,34.705883,34.222012,34.259960,29.787210,18446054
2019-10-14,34.307400,34.487667,34.136623,34.440228,29.943951,8700981
2019-10-15,34.582542,34.857685,34.544594,34.629982,30.108929,15178232
2019-10-16,34.753323,34.867172,34.459202,34.478176,29.976942,14435795
2019-10-17,34.620495,34.924099,34.506641,34.592030,30.075928,15312090
2019-10-18,34.563568,34.819733,34.487667,34.592030,30.075928,14219198
2019-10-21,34.772297,34.800758,34.497154,34.592030,30.075928,13237081
2019-10-22,34.544594,34.819733,34.392788,34.563568,30.051186,14549416
2019-10-23,34.449715,34.895638,34.364326,34.886147,30.331650,14000598
2019-10-24,34.867172,34.952560,34.402279,34.525616,30.018183,19998385
2019-10-25,34.535103,34.990513,34.449715,34.886147,30.331650,17497665
2019-10-28,34.971539,35.559772,34.933586,35.370018,30.752346,25800339
2019-10-29,36.053131,36.774193,35.977230,36.252373,31.519512,32212032
2019-10-30,36.442123,36.831120,36.337761,36.508537,31.742229,22019430
2019-10-31,36.423149,36.603416,36.223907,36.404175,31.651495,24539860
2019-11-01,36.707779,36.944973,36.423149,36.423149,31.667994,19263220
2019-11-04,36.726753,36.755219,36.081593,36.081593,31.371027,17709730
2019-11-05,36.081593,36.148006,35.550285,35.559772,30.917336,21688474
2019-11-06,35.683113,35.796963,35.436432,35.683113,31.024576,18757722
2019-11-07,35.483871,35.654648,34.990513,35.018974,30.741396,22727297
2019-11-08,34.990513,35.256168,34.943073,35.151802,30.857998,26626886
2019-11-11,35.018974,35.113853,34.867172,35.037952,30.758055,12542916
2019-11-12,34.943073,35.189754,34.819733,35.075901,30.791365,13338370
2019-11-13,35.056927,35.056927,34.440228,34.724857,30.483198,25855252
2019-11-14,34.686909,34.876659,34.459202,34.677418,30.441555,25190600
2019-11-15,34.753323,35.550285,34.648956,35.370018,31.049549,36378810
2019-11-18,35.474384,35.521824,35.066414,35.313091,30.999584,18084532
2019-11-19,35.512333,35.749527,35.407970,35.730549,31.366043,26475110
2019-11-20,35.645161,35.759014,35.113853,35.151802,30.857998,19947582
2019-11-21,35.303604,35.996204,35.142315,35.806454,31.432674,20942664
2019-11-22,35.853889,36.442123,35.759014,36.366222,31.924070,25544006
2019-11-25,36.508537,36.888046,36.480076,36.698292,32.215584,31592385
2019-11-26,36.565464,36.612904,36.100571,36.328274,31.890757,34620633
2019-11-27,36.413662,36.726753,36.366222,36.650852,32.173935,19201034
2019-11-29,36.565464,36.888046,36.537003,36.546490,32.082317,9793873
2019-12-02,36.802658,36.812145,36.290321,36.328274,31.890757,15645998
2019-12-03,36.015179,36.242886,35.901329,36.100571,31.690866,20869832
2019-12-04,36.271347,36.299809,35.948769,36.185959,31.765825,14501248
2019-12-05,36.404175,36.404175,35.853889,36.081593,31.674213,13098058
2019-12-06,36.318787,36.546490,36.261860,36.328274,31.890757,12868708
2019-12-09,36.148006,36.413662,36.148006,36.356735,31.915741,15641571
2019-12-10,36.309299,36.603416,36.233398,36.508537,32.048996,19171311
2019-12-11,36.404175,36.593929,36.242886,36.261860,31.832453,15569372
2019-12-12,36.214420,36.641365,36.214420,36.565464,32.098984,13414469
2019-12-13,36.546490,36.698292,36.119545,36.366222,31.924070,16678496
2019-12-16,36.717270,37.381405,36.679317,37.134724,32.598701,24187824
2019-12-17,37.419353,37.419353,36.850094,36.907021,32.398815,29038016
2019-12-18,37.011387,37.077801,36.660343,36.897533,32.390484,27339390
2019-12-19,37.001900,37.144215,36.821632,36.973434,32.457108,22022276
2019-12-20,37.333965,37.514233,36.973434,37.220116,32.673660,58199772
2019-12-23,37.400379,37.495255,37.125237,37.305504,32.748615,17454345
2019-12-24,37.314991,37.419353,37.191650,37.277039,32.723629,5187683
2019-12-26,37.286530,37.542694,37.191650,37.362431,32.798595,9384078
2019-12-27,37.409866,37.590134,37.239090,37.305504,32.748615,10117662
2019-12-30,37.286530,37.400379,36.897533,36.916508,32.407143,11554264
2019-12-31,36.802658,37.191650,36.726753,37.172676,32.632011,15175703
2020-01-02,37.286530,37.333965,36.888046,37.134724,32.598701,16514072
2020-01-03,36.736244,37.229603,36.688805,36.935486,32.423801,14922848
2020-01-06,36.831120,37.001900,36.717270,36.888046,32.382156,15771951
2020-01-07,37.115749,37.125237,36.698292,36.764706,32.273880,20108107
2020-01-08,36.774193,37.210625,36.764706,37.058823,32.532074,16403507
2020-01-09,37.258064,37.258064,36.802658,36.897533,32.390484,21971895
2020-01-10,36.982922,37.599621,36.973434,37.466793,32.890213,21557357
2020-01-13,37.590134,37.732449,37.201138,37.390892,32.823582,15392405
2020-01-14,37.409866,38.026566,37.286530,38.017078,33.373283,20919160
2020-01-15,38.130932,38.776093,38.111954,38.586338,33.873001,23925800
2020-01-16,38.700191,38.709679,38.254269,38.529411,33.823029,16216422
2020-01-17,38.491463,38.719166,38.349148,38.434536,33.739742,23083970
2020-01-21,38.311195,38.576851,38.130932,38.273247,33.598156,23115696
2020-01-22,38.254269,38.339657,37.922199,38.130932,33.473225,18097812
2020-01-23,38.130932,38.738140,38.074005,38.624287,33.906311,27148510
2020-01-24,38.842506,38.870968,37.609108,37.779884,33.165054,34143698
2020-01-27,37.390892,38.358635,37.239090,38.102467,33.448235,31964026
2020-01-28,37.305504,37.466793,36.005692,36.185959,31.765825,70202408
2020-01-29,36.166985,36.413662,35.626186,35.654648,31.299417,34165726
2020-01-30,35.199242,35.265656,34.810246,35.170776,31.190041,32316589
2020-01-31,35.047440,35.531307,35.009487,35.332069,31.333078,33894005
2020-02-03,35.540798,36.091084,35.388992,35.588234,31.560244,20875735
2020-02-04,36.129032,36.280834,35.702087,35.759014,31.711693,31150865
2020-02-05,35.910816,36.593929,35.882355,36.214420,32.115555,29443490
2020-02-06,36.470589,36.527515,36.081593,36.299809,32.191280,21047748
2020-02-07,36.394688,36.432636,35.986717,36.100571,32.014587,21903596
2020-02-10,36.252373,36.261860,35.787476,35.872864,31.812660,19998385
2020-02-11,35.948769,36.176472,35.825428,36.138519,32.048241,16027335
2020-02-12,36.138519,36.233398,35.787476,35.806454,31.753757,22944315
2020-02-13,35.654648,35.654648,35.000000,35.037952,31.072248,22099745
2020-02-14,35.075901,35.142315,34.554081,34.639469,30.718863,21006747
2020-02-18,34.677418,34.791271,34.411766,34.459202,30.558998,17988513
2020-02-19,34.535103,34.629982,34.354839,34.373814,30.483276,17750941
2020-02-20,33.880455,34.212524,33.595825,34.013283,30.163548,42953135
2020-02-21,33.927895,33.984821,33.709679,33.889942,30.054174,32425256
2020-02-24,33.244781,33.586338,32.827324,32.893738,29.170717,37969296
2020-02-25,32.903225,32.960152,31.982922,32.191650,28.548098,41878898
2020-02-26,32.485767,33.406071,32.277039,32.941177,29.212790,47920005
2020-02-27,32.675522,33.880455,32.352940,32.352940,28.691135,55444827
2020-02-28,31.774195,32.201138,30.863379,31.707781,28.118990,66057447
2020-03-02,32.172676,33.159393,31.736242,33.092979,29.347414,42034469
2020-03-03,33.377609,33.946869,32.125237,32.542694,28.859413,46174475
2020-03-04,33.301708,34.592030,33.159393,34.535103,30.626312,38712155
2020-03-05,33.823528,34.326378,33.358635,33.643265,29.835413,35096303
2020-03-06,32.922199,33.368122,32.371918,33.225807,29.465204,40931036
2020-03-09,31.745731,32.912712,31.461102,32.030361,28.405064,43183856
2020-03-10,32.798862,32.884251,31.318787,32.817837,29.103409,40548329
2020-03-11,32.030361,32.144215,30.037951,30.521822,27.067263,65350213
2020-03-12,28.918406,30.360531,28.462997,28.481974,25.258295,62731445
2020-03-13,29.667933,31.195446,28.681213,31.034157,27.521614,60553038
2020-03-16,28.406073,30.626186,28.130930,28.633776,25.392916,50995050
2020-03-17,30.018974,30.977230,29.022770,30.512335,27.058849,54220606
2020-03-18,29.193548,30.939280,28.757116,30.702087,27.227125,43884976
2020-03-19,30.569260,30.597723,28.472486,28.861481,25.594845,59820929
2020-03-20,28.728653,29.098673,27.428843,27.523720,24.408497,52488989
2020-03-23,27.286528,28.064516,26.451612,27.030361,23.970980,52853041
2020-03-24,27.998102,28.510435,27.419355,28.178368,24.989050,44466784
2020-03-25,27.988615,29.146111,27.514231,28.225805,25.031118,44601275
2020-03-26,28.358635,30.351044,28.349146,30.123341,26.713884,43269967
2020-03-27,29.222012,30.113852,29.089184,29.316889,25.998711,38290344
2020-03-30,29.459204,31.166983,29.459204,30.996204,27.487957,29943508
2020-03-31,30.740038,31.309298,30.588236,30.967743,27.462719,29466151
2020-04-01,30.284630,30.626186,29.914612,30.123341,26.713884,26709625
2020-04-02,30.265656,31.309298,30.123341,31.185959,27.656231,27186876
2020-04-03,30.958254,32.153702,30.958254,31.916510,28.304100,32837370
2020-04-06,32.182163,33.111954,32.049335,32.798862,29.086584,40503217
2020-04-07,33.206833,33.368122,31.869070,31.888046,28.278856,24226295
2020-04-08,32.248577,33.017078,31.726755,32.827324,29.111818,25523980
2020-04-09,33.235294,33.937382,33.064514,33.576851,29.776522,30648107
2020-04-13,34.117645,34.136623,32.941177,33.339657,29.566166,18270141
2020-04-14,34.089184,34.753323,33.529411,34.573055,30.659967,21845309
2020-04-15,34.212524,34.373814,33.757114,34.127136,30.264519,21312196
2020-04-16,34.269451,34.402279,33.757114,34.041744,30.188791,20657451
2020-04-17,34.629982,35.104362,34.259960,35.018974,31.055420,24404843
2020-04-20,34.516129,35.018974,34.231499,34.231499,30.357071,22530620
2020-04-21,33.946869,34.089184,33.557877,33.795067,29.970032,23975233
2020-04-22,35.066414,35.104362,34.269451,34.392788,30.500105,20182624
2020-04-23,34.421253,35.483871,34.421253,34.810246,30.870304,20185365
2020-04-24,34.952560,35.512333,34.895638,35.464897,31.450867,17353794
2020-04-27,35.664139,36.565464,35.645161,36.366222,32.250175,23394057
2020-04-28,37.049335,37.210625,35.464897,35.967743,31.896801,35666728
2020-04-29,36.489563,36.574951,35.777988,36.166985,32.073486,26518535
2020-04-30,36.053131,36.537003,35.445919,36.394688,32.275425,29450973
2020-05-01,35.910816,35.996204,35.474384,35.711575,31.669624,22679867
2020-05-04,35.673622,35.977230,35.493359,35.692600,31.652798,19893512
2020-05-05,36.821632,36.869068,36.309299,36.537003,32.401630,24123952
2020-05-06,36.973434,37.011387,36.537003,36.537003,32.401630,24047432
2020-05-07,36.442123,36.518028,35.000000,35.066414,31.407400,33546080
2020-05-08,35.341557,35.464897,35.142315,35.313091,31.628342,19893618
2020-05-11,35.341557,36.252373,35.256168,36.148006,32.376137,25620421
2020-05-12,36.166985,36.280834,35.426945,35.445919,31.747301,19335314
2020-05-13,35.398483,35.502846,34.715370,35.151802,31.483881,24596882
2020-05-14,34.914612,36.015179,34.895638,35.977230,32.223171,22362507
2020-05-15,36.015179,36.214420,35.474384,35.825428,32.087212,25460002
2020-05-18,36.375713,36.489563,35.702087,36.119545,32.350647,22635177
2020-05-19,35.910816,36.072105,35.398483,35.749527,32.019234,19476234
2020-05-20,36.005692,36.242886,35.626186,35.702087,31.976746,17504200
2020-05-21,35.645161,35.721062,35.151802,35.351044,31.662334,17652181
2020-05-22,35.208729,35.607212,35.066414,35.578747,31.866278,15781226
2020-05-26,35.721062,35.929790,35.531307,35.569260,31.857775,23260094
2020-05-27,35.493359,35.616699,35.075901,35.493359,31.789797,25904158
2020-05-28,35.901329,36.470589,35.787476,36.223907,32.444118,22521767
2020-05-29,36.309299,36.461102,35.654648,36.233398,32.452614,48333067
2020-06-01,33.681213,33.899429,33.121441,33.643265,30.132746,76884979
2020-06-02,33.709679,34.307400,33.444023,34.307400,30.727589,42690900
2020-06-03,34.430740,34.544594,33.719166,34.307400,30.727589,38751996
2020-06-04,33.880455,34.430740,33.870968,34.165085,30.600115,27013388
2020-06-05,34.383301,34.620495,34.041744,34.146111,30.583128,36705655
2020-06-08,33.965843,34.724857,33.851994,34.715370,31.092991,30194149
2020-06-09,34.629982,34.781784,34.316887,34.354839,30.770073,21675088
2020-06-10,34.497154,34.582542,34.051231,34.079697,30.523643,29557217
2020-06-11,33.776093,33.851994,31.574953,31.593927,28.297253,63166642
2020-06-12,32.333965,32.352940,31.356735,32.020874,28.679646,37902472
2020-06-15,31.593927,31.992411,31.081594,31.650854,28.348238,36247482
2020-06-16,31.869070,32.220116,31.043644,31.688805,28.382227,55616945
2020-06-17,31.869070,32.039848,31.612904,31.840607,28.518192,27509822
2020-06-18,31.565466,31.755219,31.290323,31.537003,28.246267,32278855
2020-06-19,31.963947,32.011387,31.423149,31.707781,28.399223,43986266
2020-06-22,31.622391,31.650854,31.223909,31.413662,28.135799,23332503
2020-06-23,31.499050,31.546490,31.062618,31.091082,27.846872,37690408
2020-06-24,31.034157,31.053131,30.360531,30.540796,27.354008,30817695
2020-06-25,30.464895,30.721064,30.199242,30.664137,27.464478,27418651
2020-06-26,30.597723,30.626186,29.990513,30.398481,27.226545,42153992
2020-06-29,30.796965,30.996204,30.550285,30.967743,27.736412,23956261
2020-06-30,30.863379,31.195446,30.578749,31.024668,27.787388,25451676
2020-07-01,32.770397,32.770397,31.992411,32.011387,28.671146,73503009
2020-07-02,32.846298,33.064514,32.296017,32.741936,29.325468,45270881
2020-07-06,33.159393,33.197342,32.618595,32.741936,29.325468,27150935
2020-07-07,32.305504,32.590134,32.220116,32.286530,28.917583,25148018
2020-07-08,32.267551,32.609108,31.850096,32.020874,28.679646,24256545
2020-07-09,32.001900,32.144215,31.404175,31.745731,28.433214,20363702
2020-07-10,31.935484,32.296017,31.774195,32.096775,28.747633,24459019
2020-07-13,32.950665,33.889942,32.751423,33.406071,29.920311,56569129
2020-07-14,33.557877,33.605312,33.092979,33.425049,29.937305,32854129
2020-07-15,34.146111,34.155598,33.652752,33.889942,30.353687,26294454
